time,acc_is,acc_ml,acc_pa,gyr_is,gyr_ml,gyr_pa
2025-03-14 14:40:13.640000105+00:00,3.95417556,-7.307204130000001,4.13620011,-6.652832,56.213379,41.381836
2025-03-14 14:40:13.650000095+00:00,3.02011641,-7.10123337,3.8535838200000003,-5.310059,45.654297,44.555664
2025-03-14 14:40:13.660000086+00:00,2.3447273400000004,-6.909634260000001,3.85119018,-2.563477,31.616211,45.898438
2025-03-14 14:40:13.670000076+00:00,2.60338761,-6.98626998,3.8535838200000003,-0.671387,14.465332,46.081543
2025-03-14 14:40:13.680000067+00:00,3.5110971,-7.225771320000001,3.7362267900000004,-1.708984,1.281738,43.518066
2025-03-14 14:40:13.690000057+00:00,3.7961070300000004,-7.438932810000001,3.4488330300000003,-2.990723,-4.821777,41.748047
2025-03-14 14:40:13.700000048+00:00,3.78173538,-7.43414553,3.1326861600000004,-4.760742,-10.559082,41.015625
2025-03-14 14:40:13.710000038+00:00,3.90387969,-7.57544877,2.8620478800000004,-6.225586,-15.319824,38.085938
2025-03-14 14:40:13.720000029+00:00,4.19847399,-7.8005784600000005,2.7614561400000004,-7.385254,-17.51709,31.616211
2025-03-14 14:40:13.730000019+00:00,4.440368970000001,-8.0113365,2.75188158,-8.728027,-17.333984,25.146484
2025-03-14 14:40:13.740000010+00:00,4.27750335,-8.21491362,2.7542752200000002,-9.277344,-15.625,20.507813
2025-03-14 14:40:13.750000+00:00,3.7913197500000004,-8.23886964,2.88599409,-8.789063,-16.174316,17.089844
2025-03-14 14:40:13.759000063+00:00,3.4248770100000003,-8.19336105,3.1901629500000004,-8.789063,-23.4375,16.235352
2025-03-14 14:40:13.769000053+00:00,3.20692824,-8.36101395,3.3985371600000005,-8.605957,-35.15625,15.808105
2025-03-14 14:40:13.779000044+00:00,3.3985371600000005,-8.45681841,3.7482048,-6.469727,-52.246094,11.474609
2025-03-14 14:40:13.789000034+00:00,4.2224202,-8.28436842,3.9565692,-4.943848,-74.09668,4.943848
2025-03-14 14:40:13.799000025+00:00,4.54096071,-8.123906250000001,3.7673637300000005,-5.554199,-93.87207,1.037598
2025-03-14 14:40:13.809000015+00:00,4.44754989,-8.04966417,3.57097734,-6.469727,-112.304688,-2.563477
2025-03-14 14:40:13.819000006+00:00,4.722975450000001,-7.8939892799999996,3.5494149600000005,-7.873535,-129.089355,-6.591797
2025-03-14 14:40:13.828999996+00:00,4.9912200900000006,-7.93470078,3.1015492200000003,-11.901855,-140.991211,-10.070801
2025-03-14 14:40:13.838999987+00:00,5.264252010000001,-8.16461775,2.11240692,-15.197754,-147.705078,-12.145996
2025-03-14 14:40:13.848999977+00:00,5.839059150000001,-8.36101395,1.5232281300000001,-12.573242,-142.63916,-13.122559
2025-03-14 14:40:13.858999968+00:00,6.5360106,-8.75858382,1.58550201,-5.126953,-120.666504,-15.686035
2025-03-14 14:40:13.868999958+00:00,6.042636270000001,-8.88072813,1.9279887300000003,3.112793,-89.416504,-18.005371
2025-03-14 14:40:13.880000114+00:00,4.55053527,-8.454414960000001,2.2153923,9.399414,-64.697266,-17.456055
2025-03-14 14:40:13.890000105+00:00,3.9877061400000002,-8.29395279,2.3543019000000003,13.061523,-54.748535,-21.30127
2025-03-14 14:40:13.900000095+00:00,4.21044219,-8.406522540000001,2.51716752,14.770508,-55.725098,-28.930664
2025-03-14 14:40:13.910000086+00:00,4.07871351,-8.28916551,2.6776296900000003,13.671875,-62.62207,-32.897949
2025-03-14 14:40:13.920000076+00:00,4.27510971,-8.435256030000001,2.86683516,10.253906,-71.777344,-35.888672
2025-03-14 14:40:13.930000067+00:00,5.563633589999999,-9.18250335,3.07999665,6.347656,-74.34082,-37.902832
2025-03-14 14:40:13.940000057+00:00,5.3672373900000006,-9.46990692,2.9865858300000006,3.356934,-67.687988,-31.860352
2025-03-14 14:40:13.950000048+00:00,4.62478716,-9.42200469,2.4956149499999998,2.746582,-61.706543,-25.45166
2025-03-14 14:40:13.960000038+00:00,5.3097606,-9.960887610000002,2.1555218700000003,6.530762,-50.720215,-29.663086
2025-03-14 14:40:13.970000029+00:00,5.44148928,-10.3824135,2.34951462,13.061523,-30.883789,-38.818359
2025-03-14 14:40:13.980000019+00:00,5.254677450000001,-10.444677570000001,2.68242678,17.211914,-13.793945,-47.912598
2025-03-14 14:40:13.990000010+00:00,4.38527601,-10.40157243,2.83810167,17.028809,-2.319336,-55.847168
2025-03-14 14:40:14+00:00,3.62366685,-10.35606384,2.83570803,14.038086,-2.807617,-64.331055
2025-03-14 14:40:14.009000063+00:00,3.93262299,-10.442283930000002,2.5842286800000003,10.681152,-12.878418,-71.289063
2025-03-14 14:40:14.019000053+00:00,4.3325865,-10.29378996,2.2153923,10.986328,-20.751953,-72.814941
2025-03-14 14:40:14.029000044+00:00,4.48347411,-9.76688505,2.03097411,15.136719,-20.751953,-69.030762
2025-03-14 14:40:14.039000034+00:00,4.476293190000001,-9.03400938,2.11001328,22.094727,-11.291504,-62.866211
2025-03-14 14:40:14.049000025+00:00,4.21763292,-8.4160971,2.2968251100000003,30.456543,4.760742,-56.82373
2025-03-14 14:40:14.059000015+00:00,3.67875,-7.920329130000001,2.25131652,39.123535,20.507813,-50.842285
2025-03-14 14:40:14.069000006+00:00,3.26441484,-7.33834107,2.12917221,47.058105,30.700684,-44.921875
2025-03-14 14:40:14.078999996+00:00,3.1422705300000002,-6.78269286,2.2728690900000004,52.246094,34.545898,-37.536621
2025-03-14 14:40:14.088999987+00:00,3.1901629500000004,-6.16956786,2.56985703,55.114746,34.973145,-28.808594
2025-03-14 14:40:14.098999977+00:00,3.3841655100000003,-5.508540630000001,2.6129621700000003,55.847168,36.376953,-18.798828
2025-03-14 14:40:14.108999968+00:00,2.7973803600000005,-5.1085771200000005,2.30400603,54.382324,35.583496,-5.981445
2025-03-14 14:40:14.118999958+00:00,2.36388627,-4.64155245,1.96151931,49.499512,21.66748,5.67627
2025-03-14 14:40:14.130000114+00:00,2.79259308,-4.19607054,1.44180513,41.992188,-0.12207,17.333984
2025-03-14 14:40:14.140000105+00:00,3.28357377,-4.06195803,0.83107377,35.522461,-19.042969,28.625488
2025-03-14 14:40:14.150000095+00:00,3.6811436400000006,-3.93741027,0.51013962,29.541016,-35.339355,39.855957
2025-03-14 14:40:14.160000086+00:00,4.42121004,-3.68353728,0.28021284,22.766113,-47.363281,49.377441
2025-03-14 14:40:14.170000076+00:00,5.05588761,-3.57097734,-0.16525926000000002,14.099121,-53.833008,57.312012
2025-03-14 14:40:14.180000067+00:00,5.44148928,-3.60450792,-0.44786574,3.723145,-58.105469,63.720703
2025-03-14 14:40:14.190000057+00:00,5.908513950000001,-3.5566056900000005,-0.63947466,-7.385254,-62.011719,67.749023
2025-03-14 14:40:14.200000048+00:00,6.7156317,-3.6428257800000003,-0.79275591,-18.676758,-63.354492,69.213867
2025-03-14 14:40:14.210000038+00:00,7.592214060000001,-3.82963761,-0.86699799,-28.381348,-58.776855,69.213867
2025-03-14 14:40:14.220000029+00:00,8.20533906,-4.0835106,-0.8646043500000001,-34.423828,-46.569824,69.824219
2025-03-14 14:40:14.230000019+00:00,8.48794554,-4.27750335,-0.5580418500000001,-37.04834,-27.587891,69.824219
2025-03-14 14:40:14.240000010+00:00,8.454414960000001,-4.48347411,-0.20597076000000003,-39.611816,-12.145996,67.932129
2025-03-14 14:40:14.250000+00:00,8.29395279,-4.804408260000001,-0.13890960000000002,-41.07666,-3.051758,65.795898
2025-03-14 14:40:14.259000063+00:00,7.82213103,-5.13492678,-0.18920547,-40.649414,0.976563,64.27002
2025-03-14 14:40:14.269000053+00:00,7.1299766700000005,-5.09659911,-0.11735703,-38.391113,0.0,61.157227
2025-03-14 14:40:14.279000044+00:00,6.82102053,-5.15408571,0.17483382000000003,-35.400391,-5.004883,56.335449
2025-03-14 14:40:14.289000034+00:00,6.983876340000001,-5.53489029,0.60114699,-33.081055,-11.901855,51.818848
2025-03-14 14:40:14.299000025+00:00,7.367084370000001,-5.714521200000001,0.85741362,-31.066895,-12.878418,48.461914
2025-03-14 14:40:14.309000015+00:00,7.618553910000001,-5.97318147,1.1280519,-29.47998,-4.882813,47.180176
2025-03-14 14:40:14.319000006+00:00,8.32508973,-6.48571473,1.37235033,-30.395508,9.94873,47.973633
2025-03-14 14:40:14.328999996+00:00,8.99090424,-7.16350725,1.61185167,-33.02002,33.02002,52.001953
2025-03-14 14:40:14.338999987+00:00,8.581356360000001,-7.9993683,1.7172306900000003,-35.827637,60.302734,59.143066
2025-03-14 14:40:14.348999977+00:00,7.47006975,-8.2484442,1.73638962,-34.606934,83.740234,62.866211
2025-03-14 14:40:14.358999968+00:00,5.676193530000001,-8.044867080000001,1.7172306900000003,-31.066895,93.505859,61.157227
2025-03-14 14:40:14.368999958+00:00,4.088297880000001,-8.22449799,1.3148637300000001,-28.259277,77.819824,54.6875
2025-03-14 14:40:14.380000114+00:00,4.452337170000001,-8.34424866,1.00830123,-24.658203,50.598145,46.508789
2025-03-14 14:40:14.390000105+00:00,4.5553225500000005,-8.490348990000001,1.03465089,-17.456055,31.799316,38.696289
2025-03-14 14:40:14.400000095+00:00,5.266645650000001,-10.7009442,1.6262135100000001,-5.310059,21.30127,27.648926
2025-03-14 14:40:14.410000086+00:00,10.15009308,-11.912822550000001,4.30385301,24.536133,13.000488,-9.765625
2025-03-14 14:40:14.420000076+00:00,11.82660246,-10.272237389999999,4.23439821,31.616211,22.033691,-17.822266
2025-03-14 14:40:14.430000067+00:00,7.4556981,-8.931024,2.92432176,26.672363,52.856445,5.371094
2025-03-14 14:40:14.440000057+00:00,3.66916563,-7.290438840000001,2.44291563,23.376465,66.650391,11.352539
2025-03-14 14:40:14.450000048+00:00,3.6500067000000005,-7.30481049,2.29203783,13.183594,53.894043,4.211426
2025-03-14 14:40:14.460000038+00:00,3.75778917,-7.84369341,2.28963438,7.019043,44.86084,2.990723
2025-03-14 14:40:14.470000029+00:00,3.2452559100000005,-7.86763962,2.33753661,5.79834,43.09082,0.610352
2025-03-14 14:40:14.480000019+00:00,4.23199476,-8.14545882,2.33514297,6.04248,40.649414,-1.647949
2025-03-14 14:40:14.490000010+00:00,4.40683839,-8.49752991,1.99265625,9.887695,49.194336,4.882813
2025-03-14 14:40:14.500000+00:00,3.3434442000000004,-7.788600450000001,2.13875658,17.211914,63.232422,10.681152
2025-03-14 14:40:14.509000063+00:00,2.2537101600000002,-7.743101670000001,1.93517946,19.470215,63.842773,12.695313
2025-03-14 14:40:14.519000052+00:00,2.22017958,-7.597001340000001,2.05013304,22.583008,51.940918,9.58252
2025-03-14 14:40:14.529000044+00:00,2.6297274600000002,-7.2473337,2.6297274600000002,26.489258,39.123535,12.512207
2025-03-14 14:40:14.539000034+00:00,2.65368348,-7.39581786,3.08239029,27.648926,30.639648,15.075684
2025-03-14 14:40:14.549000025+00:00,2.8883975399999997,-7.58742678,2.98898928,23.925781,21.54541,13.61084
2025-03-14 14:40:14.559000015+00:00,3.42248337,-7.625744640000001,2.718351,17.822266,10.375977,12.939453
2025-03-14 14:40:14.569000006+00:00,3.6188697600000004,-8.0400798,2.58183504,10.498047,-1.953125,10.864258
2025-03-14 14:40:14.578999996+00:00,4.07153259,-8.4160971,2.27047545,1.403809,-17.211914,5.493164
2025-03-14 14:40:14.588999987+00:00,4.8020146200000005,-8.81607042,1.8345877200000003,-6.652832,-29.968262,0.244141
2025-03-14 14:40:14.598999977+00:00,5.00080446,-8.92144944,1.6693284600000002,-10.131836,-33.752441,-0.793457
2025-03-14 14:40:14.608999968+00:00,5.18521284,-8.514295200000001,1.60705458,-9.338379,-28.015137,-0.305176
2025-03-14 14:40:14.618999958+00:00,4.948114950000001,-8.02810179,1.5208344900000001,-7.8125,-16.174316,-0.610352
2025-03-14 14:40:14.630000114+00:00,4.5673005600000005,-7.769441520000001,1.2478025700000002,-6.469727,-1.953125,-2.13623
2025-03-14 14:40:14.640000105+00:00,3.95896284,-7.73112366,1.01069487,-5.615234,8.300781,-4.333496
2025-03-14 14:40:14.650000095+00:00,4.12661574,-7.64969085,1.2813331500000003,-2.746582,14.221191,-8.422852
2025-03-14 14:40:14.660000086+00:00,4.404444750000001,-7.64011629,1.7028590399999999,-1.89209,17.456055,-10.253906
2025-03-14 14:40:14.670000076+00:00,4.39486038,-7.544311830000001,1.8968517900000001,-4.821777,19.042969,-9.399414
2025-03-14 14:40:14.680000067+00:00,4.24636641,-7.60897935,1.9184141700000001,-9.521484,21.42334,-8.300781
2025-03-14 14:40:14.690000057+00:00,4.16014632,-7.7766322500000005,1.85614029,-14.038086,22.949219,-7.263184
2025-03-14 14:40:14.700000048+00:00,4.1793052500000005,-7.96823136,1.86092757,-16.967773,23.376465,-5.187988
2025-03-14 14:40:14.710000038+00:00,4.016449440000001,-8.0688231,1.8800865,-15.930176,26.428223,-2.380371
2025-03-14 14:40:14.720000029+00:00,4.18649598,-8.21491362,2.00463426,-11.169434,32.470703,-1.586914
2025-03-14 14:40:14.730000019+00:00,4.905,-8.59572801,2.2537101600000002,-4.882813,42.541504,-0.976563
2025-03-14 14:40:14.740000010+00:00,5.16366027,-8.71547868,2.56746339,4.455566,57.617188,0.793457
2025-03-14 14:40:14.750000+00:00,4.7660904,-8.13349062,2.94587433,12.756348,67.993164,1.525879
2025-03-14 14:40:14.759000063+00:00,4.65831774,-7.88919219,2.7830087100000003,12.084961,68.054199,0.793457
2025-03-14 14:40:14.769000053+00:00,4.64394609,-8.0807913,2.39981049,8.361816,63.110352,-0.488281
2025-03-14 14:40:14.779000044+00:00,4.533769980000001,-8.076004020000001,2.51716752,6.896973,56.640625,-2.075195
2025-03-14 14:40:14.789000034+00:00,4.45713426,-8.07839766,2.90516283,4.333496,52.185059,-3.723145
2025-03-14 14:40:14.799000025+00:00,3.8703491100000003,-7.9299135000000005,3.3362632800000003,0.671387,52.124023,-4.699707
2025-03-14 14:40:14.809000015+00:00,3.02970078,-7.331150340000001,3.4033244400000005,-4.089355,46.325684,-7.263184
2025-03-14 14:40:14.819000006+00:00,3.3362632800000003,-7.6113729900000004,3.0249135000000003,-10.192871,29.418945,-13.305664
2025-03-14 14:40:14.828999996+00:00,3.50870346,-8.05205781,2.9267154,-11.535645,11.779785,-12.451172
2025-03-14 14:40:14.838999987+00:00,2.87163225,-8.025708150000002,3.08717757,-8.178711,0.183105,-7.385254
2025-03-14 14:40:14.848999977+00:00,2.6440991100000004,-8.056845090000001,3.1590260100000003,-4.150391,-8.666992,-6.774902
2025-03-14 14:40:14.858999968+00:00,2.60578125,-8.03529252,3.19496004,-0.427246,-17.822266,-6.652832
2025-03-14 14:40:14.868999958+00:00,2.7351162899999997,-8.116725330000001,3.1278988800000005,2.13623,-24.963379,-6.347656
2025-03-14 14:40:14.880000114+00:00,3.2428524600000004,-8.10235368,2.94108705,5.737305,-24.841309,-6.347656
2025-03-14 14:40:14.890000105+00:00,3.6356350500000003,-8.18138304,2.85006987,11.413574,-15.50293,-5.981445
2025-03-14 14:40:14.900000095+00:00,3.57576462,-8.18618013,3.0320944200000004,18.005371,-2.563477,-6.103516
2025-03-14 14:40:14.910000086+00:00,3.28836105,-7.94667879,3.18058839,22.766113,6.469727,-6.408691
2025-03-14 14:40:14.920000076+00:00,2.7901994400000003,-7.6640625,3.2189062500000003,23.4375,7.8125,-6.164551
2025-03-14 14:40:14.930000067+00:00,2.65128984,-7.34552199,3.36500658,20.385742,1.342773,-7.141113
2025-03-14 14:40:14.940000057+00:00,3.3434442000000004,-7.21139967,3.26920212,14.465332,-4.760742,-8.666992
2025-03-14 14:40:14.950000048+00:00,4.00447143,-7.39581786,2.9602459800000003,8.972168,-1.464844,-8.911133
2025-03-14 14:40:14.960000038+00:00,4.04039565,-7.63053192,2.8979721,5.187988,6.774902,-7.141113
2025-03-14 14:40:14.970000029+00:00,3.72904587,-7.74070803,3.05844408,1.220703,10.559082,-4.089355
2025-03-14 14:40:14.980000019+00:00,3.7985006700000006,-7.96823136,3.12070815,-2.075195,10.131836,-3.601074
2025-03-14 14:40:14.990000010+00:00,4.27271607,-8.37299196,2.9530552500000002,-1.098633,14.099121,-6.164551
2025-03-14 14:40:15+00:00,4.34695815,-8.598121650000001,2.92910904,6.103516,25.085449,-9.521484
2025-03-14 14:40:15.009000063+00:00,4.08111696,-8.52386976,3.2739894,16.357422,35.217285,-12.695313
2025-03-14 14:40:15.019000053+00:00,3.5470213200000003,-8.099960040000001,3.6763563599999998,23.986816,37.17041,-12.939453
2025-03-14 14:40:15.029000044+00:00,3.2260871700000004,-7.767047880000001,3.73383315,27.038574,31.005859,-12.451172
2025-03-14 14:40:15.039000034+00:00,3.34824129,-7.55149275,3.7769481000000003,27.832031,20.629883,-12.084961
2025-03-14 14:40:15.049000025+00:00,3.75778917,-7.379052570000001,3.8943051300000002,27.282715,9.887695,-10.986328
2025-03-14 14:40:15.059000015+00:00,3.71467422,-7.3167885,3.8751462,25.20752,1.525879,-7.141113
2025-03-14 14:40:15.069000006+00:00,3.53025603,-7.24972734,3.6955152900000003,20.996094,-7.446289,-4.699707
2025-03-14 14:40:15.078999996+00:00,3.8464029,-7.290438840000001,3.4296642900000003,15.136719,-16.723633,-4.516602
2025-03-14 14:40:15.088999987+00:00,4.4307846,-7.52754654,3.00335112,10.803223,-19.40918,-5.371094
2025-03-14 14:40:15.098999977+00:00,4.81159899,-7.747888950000001,2.67523605,10.314941,-13.916016,-7.446289
2025-03-14 14:40:15.108999968+00:00,4.6678923,-7.78141953,2.62254654,11.657715,-3.90625,-9.338379
2025-03-14 14:40:15.118999958+00:00,4.61041551,-7.71196473,2.66325804,12.695313,6.591797,-12.268066
2025-03-14 14:40:15.130000114+00:00,4.84511976,-7.75267623,2.68482042,14.343262,18.188477,-15.808105
2025-03-14 14:40:15.140000105+00:00,4.905,-7.64969085,2.8620478800000004,18.554688,31.005859,-18.188477
2025-03-14 14:40:15.150000095+00:00,4.37570145,-7.34312835,3.0656250000000003,21.179199,38.330078,-18.676758
2025-03-14 14:40:15.160000086+00:00,4.16014632,-7.216196760000001,3.19496004,19.40918,35.827637,-18.310547
2025-03-14 14:40:15.170000076+00:00,4.1529654,-7.158710160000001,3.3362632800000003,15.808105,27.46582,-16.967773
2025-03-14 14:40:15.180000067+00:00,4.24397277,-7.1419448700000006,3.50152254,11.59668,17.39502,-14.831543
2025-03-14 14:40:15.190000057+00:00,4.15775268,-7.110817740000001,3.5733709800000004,8.178711,8.544922,-12.084961
2025-03-14 14:40:15.200000048+00:00,3.90387969,-7.0605218700000005,3.60450792,4.821777,-2.319336,-9.82666
2025-03-14 14:40:15.210000038+00:00,4.0140558,-7.1419448700000006,3.47277924,0.427246,-15.625,-8.544922
2025-03-14 14:40:15.220000029+00:00,4.13141283,-7.240142970000001,3.31471071,-2.624512,-25.939941,-7.507324
2025-03-14 14:40:15.230000019+00:00,4.18888962,-7.27367355,3.2811801300000005,-3.173828,-30.883789,-6.713867
2025-03-14 14:40:15.240000010+00:00,4.64394609,-7.36468092,3.2500431900000004,-3.234863,-30.029297,-5.615234
2025-03-14 14:40:15.250000+00:00,5.03672868,-7.522759260000001,3.13986708,-0.915527,-19.714355,-5.249023
2025-03-14 14:40:15.259000063+00:00,5.0247506699999995,-7.58023605,3.19496004,3.173828,-4.455566,-6.530762
2025-03-14 14:40:15.269000053+00:00,4.876256700000001,-7.515568530000001,3.36979386,6.225586,7.202148,-8.117676
2025-03-14 14:40:15.279000044+00:00,4.79962098,-7.39581786,3.63084777,6.591797,11.901855,-8.483887
2025-03-14 14:40:15.289000034+00:00,4.9672738800000005,-7.3766589300000005,3.72186495,4.394531,10.498047,-8.483887
2025-03-14 14:40:15.299000025+00:00,5.08222746,-7.4461137299999995,3.81526596,2.502441,7.263184,-6.530762
2025-03-14 14:40:15.309000015+00:00,4.63196808,-7.206612390000001,3.8943051300000002,0.793457,3.051758,-2.685547
2025-03-14 14:40:15.319000006+00:00,4.43797533,-7.197037830000001,3.8751462,-1.342773,-2.258301,-1.708984
2025-03-14 14:40:15.328999996+00:00,4.31582121,-7.134763950000001,3.7194615,-3.845215,-8.911133,-0.732422
2025-03-14 14:40:15.338999987+00:00,4.23439821,-7.16350725,3.5781582600000004,-4.882813,-14.282227,0.183105
2025-03-14 14:40:15.348999977+00:00,4.052373660000001,-7.113211380000001,3.5781582600000004,-5.126953,-19.165039,0.732422
2025-03-14 14:40:15.358999968+00:00,3.93262299,-7.086861720000001,3.47517288,-4.882813,-25.32959,1.159668
2025-03-14 14:40:15.368999958+00:00,4.0978822500000005,-7.17308181,3.3027327000000004,-4.089355,-29.663086,-0.244141
2025-03-14 14:40:15.380000114+00:00,4.72777254,-7.18745346,3.22849062,-3.662109,-29.23584,-2.380371
2025-03-14 14:40:15.390000105+00:00,5.3672373900000006,-7.34073471,3.18058839,-2.319336,-20.263672,-4.02832
2025-03-14 14:40:15.400000095+00:00,5.36005647,-7.300023210000001,3.2045346,1.037598,-6.530762,-4.943848
2025-03-14 14:40:15.410000086+00:00,5.173244640000001,-7.1659008900000005,3.4105053600000006,2.807617,3.417969,-5.249023
2025-03-14 14:40:15.420000076+00:00,5.1085771200000005,-7.03656585,3.45840759,1.220703,8.178711,-5.187988
2025-03-14 14:40:15.430000067+00:00,5.05588761,-7.091649,3.4703856,-0.305176,10.192871,-5.004883
2025-03-14 14:40:15.440000057+00:00,4.873863060000001,-7.110817740000001,3.5518184100000005,-1.708984,10.559082,-4.211426
2025-03-14 14:40:15.450000048+00:00,4.51461105,-7.0605218700000005,3.6763563599999998,-3.540039,9.521484,-3.601074
2025-03-14 14:40:15.460000038+00:00,4.299055920000001,-7.005428910000001,3.6500067000000005,-4.760742,6.774902,-3.295898
2025-03-14 14:40:15.470000029+00:00,4.17451797,-6.991057260000001,3.5254687500000004,-5.065918,2.807617,-2.624512
2025-03-14 14:40:15.480000019+00:00,4.03560837,-6.92639955,3.4248770100000003,-5.004883,-1.708984,-1.77002
2025-03-14 14:40:15.490000010+00:00,4.088297880000001,-6.88567824,3.4057180799999998,-5.004883,-5.981445,-1.342773
2025-03-14 14:40:15.500000+00:00,4.41880659,-6.9886636200000005,3.32428527,-4.699707,-8.178711,-1.77002
2025-03-14 14:40:15.509000063+00:00,4.67987031,-6.9407712,3.36500658,-3.601074,-7.385254,-2.868652
2025-03-14 14:40:15.519000052+00:00,5.06786562,-7.00782255,3.40811172,-2.990723,-3.845215,-3.479004
2025-03-14 14:40:15.529000044+00:00,5.355259380000001,-7.09405245,3.4823538000000003,-2.624512,2.624512,-3.601074
2025-03-14 14:40:15.539000034+00:00,4.99361373,-7.07728716,3.6955152900000003,-2.319336,9.338379,-2.929688
2025-03-14 14:40:15.549000025+00:00,4.639149,-7.11799866,3.86077455,-3.234863,10.742188,-3.540039
2025-03-14 14:40:15.559000015+00:00,4.6678923,-7.206612390000001,3.98291886,-4.638672,7.141113,-3.845215
2025-03-14 14:40:15.569000006+00:00,4.66310502,-7.2233776800000005,3.96136629,-5.432129,1.831055,-3.540039
2025-03-14 14:40:15.578999996+00:00,4.452337170000001,-7.204218750000001,3.8416156200000002,-5.432129,-2.502441,-2.807617
2025-03-14 14:40:15.588999987+00:00,4.37809509,-7.17547545,3.83921217,-4.394531,-5.859375,-1.831055
2025-03-14 14:40:15.598999977+00:00,4.2487600500000005,-7.12758303,3.82005324,-2.746582,-7.751465,0.0
2025-03-14 14:40:15.608999968+00:00,4.18410234,-7.050937500000001,3.7721510100000004,-0.976563,-9.277344,1.464844
2025-03-14 14:40:15.618999958+00:00,4.37570145,-7.09405245,3.66198471,0.427246,-9.94873,1.525879
2025-03-14 14:40:15.630000114+00:00,4.5912565800000005,-7.134763950000001,3.59731719,1.831055,-9.82666,0.854492
2025-03-14 14:40:15.640000105+00:00,4.8355452,-7.201825110000001,3.5182878300000002,2.685547,-8.666992,0.0
2025-03-14 14:40:15.650000095+00:00,4.96488024,-7.26169554,3.57576462,3.723145,-6.04248,-0.854492
2025-03-14 14:40:15.660000086+00:00,5.19958449,-7.206612390000001,3.65480379,3.662109,-2.13623,-2.502441
2025-03-14 14:40:15.670000076+00:00,5.110970760000001,-7.18745346,3.5781582600000004,1.77002,2.01416,-3.234863
2025-03-14 14:40:15.680000067+00:00,4.77566496,-7.19224074,3.4823538000000003,-0.366211,4.821777,-2.929688
2025-03-14 14:40:15.690000057+00:00,4.48586775,-7.290438840000001,3.4895445300000003,-1.525879,6.103516,-2.929688
2025-03-14 14:40:15.700000048+00:00,4.533769980000001,-7.40540223,3.57097734,-1.953125,6.408691,-3.540039
2025-03-14 14:40:15.710000038+00:00,4.71818817,-7.465272660000001,3.6643783500000002,-2.075195,7.69043,-3.967285
2025-03-14 14:40:15.720000029+00:00,4.41880659,-7.4006149500000005,3.7913197500000004,-1.89209,9.338379,-2.441406
2025-03-14 14:40:15.730000019+00:00,3.83203125,-7.213803120000001,3.8871144,-1.89209,9.155273,0.488281
2025-03-14 14:40:15.740000010+00:00,3.58534899,-7.23296205,3.9565692,-1.89209,5.310059,1.89209
2025-03-14 14:40:15.750000+00:00,3.77455446,-7.3575,3.9182513400000003,-1.403809,-0.549316,2.197266
2025-03-14 14:40:15.759000063+00:00,3.96136629,-7.47006975,3.8847207600000004,-0.488281,-5.004883,2.746582
2025-03-14 14:40:15.769000053+00:00,4.3086402900000005,-7.65208449,3.95417556,0.976563,-7.080078,2.075195
2025-03-14 14:40:15.779000044+00:00,4.58645949,-7.676040510000001,4.00686507,3.540039,-5.67627,0.793457
2025-03-14 14:40:15.789000034+00:00,4.43557188,-7.55628984,4.02123672,5.79834,-2.380371,0.183105
2025-03-14 14:40:15.799000025+00:00,4.28229063,-7.47725067,3.9757281300000002,6.469727,-1.403809,-0.671387
2025-03-14 14:40:15.809000015+00:00,4.33977723,-7.42934844,3.8535838200000003,6.225586,-1.342773,-2.258301
2025-03-14 14:40:15.819000006+00:00,4.4619215400000005,-7.359893640000001,3.6907280100000004,6.164551,0.793457,-4.089355
2025-03-14 14:40:15.828999996+00:00,4.49545212,-7.177869090000001,3.51349074,6.347656,3.845215,-4.760742
2025-03-14 14:40:15.838999987+00:00,4.34217087,-7.010226,3.35781585,6.347656,6.286621,-3.540039
2025-03-14 14:40:15.848999977+00:00,4.06435167,-6.86891295,3.2260871700000004,5.432129,6.164551,-2.258301
2025-03-14 14:40:15.858999968+00:00,4.133806470000001,-6.828201450000001,3.0895712100000003,4.02832,2.441406,-2.319336
2025-03-14 14:40:15.868999958+00:00,4.54096071,-6.96711105,3.05844408,4.333496,-1.220703,-2.563477
2025-03-14 14:40:15.880000114+00:00,4.85709777,-6.94555848,3.20214096,5.493164,-2.319336,-2.01416
2025-03-14 14:40:15.890000105+00:00,5.110970760000001,-6.81622344,3.3961337100000004,5.065918,-1.037598,-1.403809
2025-03-14 14:40:15.900000095+00:00,5.3193351600000005,-6.768321210000001,3.5063098200000002,2.868652,2.624512,-0.671387
2025-03-14 14:40:15.910000086+00:00,5.40316161,-6.902443530000001,3.62366685,1.281738,10.681152,0.12207
2025-03-14 14:40:15.920000076+00:00,5.16366027,-6.931186830000001,3.73863024,1.89209,21.606445,0.976563
2025-03-14 14:40:15.930000067+00:00,4.88344743,-6.79227723,3.5781582600000004,1.464844,25.390625,1.403809
2025-03-14 14:40:15.940000057+00:00,5.10618348,-6.7731183,3.4416423,-2.258301,15.869141,1.220703
2025-03-14 14:40:15.950000048+00:00,5.64505659,-6.8473603800000005,3.4320677400000004,-7.080078,5.371094,1.77002
2025-03-14 14:40:15.960000038+00:00,5.8246875000000005,-6.88807188,3.4488330300000003,-9.521484,4.638672,2.441406
2025-03-14 14:40:15.970000029+00:00,5.66901261,-6.91681518,3.46319487,-10.620117,7.93457,1.77002
